"MasVnrArea","YearBuilt","SalePrice","MSZoning","MSZoningC..all.","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM"
0,0.557971014492754,11.7191262955541,"RL",0,0,0,1,0
92,0.768115942028985,12.0581525154536,"RL",0,0,0,1,0
0,0.659420289855073,11.9479493753199,"RL",0,0,0,1,0
0,0.594202898550725,12.0137007528827,"RL",0,0,0,1,0
0,0.77536231884058,11.6856847822605,"RL",0,0,0,1,0
415,0.659420289855073,11.8493977015914,"RL",0,0,0,1,0
0,0.463768115942029,11.5759002641316,"RM",0,0,0,0,1
0,0.77536231884058,11.8702711838891,"RL",0,0,0,1,0
0,0.644927536231884,11.8130300574206,"RL",0,0,0,1,0
0,0.717391304347826,11.6082356447746,"RL",0,0,0,1,0
0,0.615942028985507,11.9381932003746,"RL",0,0,0,1,0
0,0.949275362318841,12.1007121298723,"RL",0,0,0,1,0
27,0.971014492753623,12.3883942023241,"RL",0,0,0,1,0
75,0.688405797101449,11.740061037554,"RL",0,0,0,1,0
110,0.594202898550725,11.7597855429018,"RL",0,0,0,1,0
208,0.971014492753623,12.4490188241406,"RL",0,0,0,1,0
0,0.463768115942029,12.4292161968444,"RL",0,0,0,1,0
0,0.804347826086957,11.7829526021833,"RL",0,0,0,1,0
0,0.963768115942029,12.0668105781967,"RL",0,0,0,1,0
361,0.63768115942029,11.9466540383513,"RL",0,0,0,1,0
0,0.760869565217391,11.8740903141818,"RL",0,0,0,1,0
0,0.384057971014493,11.3850920934603,"RM",0,0,0,0,1
0,0.557971014492754,11.8844890214027,"RH",0,0,1,0,0
76,0.992753623188406,12.0652749169136,"FV",0,1,0,0,0
80,0.710144927536232,11.2252433925184,"RM",0,0,0,0,1
0,0.608695652173913,11.8130300574206,"RL",0,0,0,1,0
0,0.86231884057971,12.3800259526536,"RL",0,0,0,1,0
0,0.623188405797101,12.0810761553555,"RL",0,0,0,1,0
105,0.884057971014493,12.2110601870412,"RL",0,0,0,1,0
0,0.202898550724638,11.8906767345109,"RL",0,0,0,1,0
0,0.963768115942029,12.0434948907728,"RL",0,0,0,1,0
0,0.876811594202899,12.170445467887,"RL",0,0,0,1,0
157,0.782608695652174,12.2428866186529,"RL",0,0,0,1,0
0,0.760869565217391,12.0725412529057,"RL",0,0,0,1,0
340,0.949275362318841,12.5602444592508,"RL",0,0,0,1,0
342,0.695652173913043,12.0782392740203,"RL",0,0,0,1,0
0,0.934782608695652,12.3737034869141,"RL",0,0,0,1,0
285,0.905797101449275,12.3104326608544,"RL",0,0,0,1,0
0,0.978260869565217,12.2110601870412,"RL",0,0,0,1,0
0,0.673913043478261,11.6741936125664,"RL",0,0,0,1,0
302,0.971014492753623,12.6760762747759,"RL",0,0,0,1,0
210,0.956521739130435,12.1547793511426,"RL",0,0,0,1,0
0,0.63768115942029,12.3966930051388,"RL",0,0,0,1,0
108,0.391304347826087,11.2885311317544,"RL",0,0,0,1,0
0,0.963768115942029,12.4411447677097,"RL",0,0,0,1,0
0,0.971014492753623,12.3875563514251,"RL",0,0,0,1,0
0,0.492753623188406,12.4065615062796,"RL",0,0,0,1,0
0,0.753623188405797,11.9243726447559,"RL",0,0,0,1,0
298,0.920289855072464,12.273731294004,"RL",0,0,0,1,0
0,0.760869565217391,11.9183905730784,"RL",0,0,0,1,0
0,0.688405797101449,11.870599909242,"RL",0,0,0,1,0
541,0.623188405797101,11.8313791960888,"RL",0,0,0,1,0
0,0.130434782608696,11.7352686961137,"RM",0,0,0,0,1
128,0.630434782608696,11.870599909242,"RL",0,0,0,1,0
236,0.942028985507246,12.5061772379805,"RL",0,0,0,1,0
144,0.942028985507246,12.16785143271,"RL",0,0,0,1,0
0,0.72463768115942,12.1934938633233,"RL",0,0,0,1,0
0,0.565217391304348,11.7675676833438,"RL",0,0,0,1,0
0,0.673913043478261,11.6944133410156,"RH",0,0,1,0,0
0,0.72463768115942,11.8048485316793,"RL",0,0,0,1,0
232,0.702898550724638,12.0552497557956,"RL",0,0,0,1,0
250,0.746376811594203,11.7558716435806,"RL",0,0,0,1,0
423,0.536231884057971,11.8844890214027,"RH",0,0,1,0,0
0,0.782608695652174,11.7280368445872,"RM",0,0,0,0,1
0,0.652173913043478,11.7905572015685,"RL",0,0,0,1,0
0,0.949275362318841,12.1281111040605,"RL",0,0,0,1,0
0,0.920289855072464,11.9511803959014,"FV",0,1,0,0,0
0,0.623188405797101,11.6656465519879,"RL",0,0,0,1,0
424,0.760869565217391,12.5135573452781,"RL",0,0,0,1,0
0,0.753623188405797,11.9511803959014,"RL",0,0,0,1,0
0,0.978260869565217,12.3842188309136,"RL",0,0,0,1,0
44,0.942028985507246,12.2779280826306,"RL",0,0,0,1,0
0,0.963768115942029,12.0945822694968,"RL",0,0,0,1,0
0,0.492753623188406,11.982929094216,"RL",0,0,0,1,0
151,0.601449275362319,11.8130300574206,"RL",0,0,0,1,0
105,0.623188405797101,11.8493977015914,"RL",0,0,0,1,0
0,0.557971014492754,11.8130300574206,"RL",0,0,0,1,0
106,0.949275362318841,12.0610468734799,"RL",0,0,0,1,0
0,0.77536231884058,11.5079129231467,"RL",0,0,0,1,0
0,0.27536231884058,12.0287386302473,"RL",0,0,0,1,0
0,0.927536231884058,12.0137007528827,"FV",0,1,0,0,0
0,0.369565217391304,11.3562716549249,"RL",0,0,0,1,0
0,0.594202898550725,11.6082356447746,"RL",0,0,0,1,0
0,0.659420289855073,11.8422292121128,"RL",0,0,0,1,0
210,0.644927536231884,12.091783499128,"RL",0,0,0,1,0
975,0.91304347826087,12.7248664389453,"RL",0,0,0,1,0
16,0.978260869565217,11.9822726287897,"RL",0,0,0,1,0
0,0.942028985507246,12.4525420221479,"RL",0,0,0,1,0
0,0.760869565217391,11.7440371859336,"RL",0,0,0,1,0
0,0.565217391304348,11.7360690162844,"RL",0,0,0,1,0
0,0.27536231884058,11.6699292137799,"RM",0,0,0,0,1
450,0.992753623188406,12.887127001736,"RL",0,0,0,1,0
298,0.753623188405797,12.1807548375459,"RL",0,0,0,1,0
0,0.971014492753623,12.1909590077201,"FV",0,1,0,0,0
423,0.905797101449275,12.7599577587566,"RL",0,0,0,1,0
0,0.072463768115942,12.0317192583854,"RM",0,0,0,0,1
340,0.666666666666667,12.1388638958367,"RL",0,0,0,1,0
0,0.963768115942029,12.0662357003424,"RL",0,0,0,1,0
230,0.971014492753623,12.7293207892947,"RL",0,0,0,1,0
0,0.536231884057971,11.7084922485142,"RL",0,0,0,1,0
0,0.644927536231884,11.8240798936072,"RL",0,0,0,1,0
571,0.710144927536232,12.1281111040605,"RL",0,0,0,1,0
0,0.36231884057971,11.418614785499,"RM",0,0,0,0,1
24,0.971014492753623,12.2356314477717,"RL",0,0,0,1,0
0,0.579710144927536,11.3144745262464,"RL",0,0,0,1,0
0,0.347826086956522,11.3621025752356,"RL",0,0,0,1,0
53,0.971014492753623,12.3544926506484,"RL",0,0,0,1,0
164,0.753623188405797,11.8270425336191,"RL",0,0,0,1,0
16,0.963768115942029,12.106252310248,"RL",0,0,0,1,0
220,0.760869565217391,11.9177236840907,"RL",0,0,0,1,0
0,0.710144927536232,12.0045682693194,"RL",0,0,0,1,0
0,0.710144927536232,11.3850920934603,"RM",0,0,0,0,1
108,0.956521739130435,12.3883942023241,"RL",0,0,0,1,0
0,0.391304347826087,11.5327280922664,"RL",0,0,0,1,0
0,0.550724637681159,11.8130300574206,"RL",0,0,0,1,0
0,0.673913043478261,11.5129254649702,"RL",0,0,0,1,0
0,0.369565217391304,12.0137007528827,"RL",0,0,0,1,0
0,0.27536231884058,11.3504065354725,"RM",0,0,0,0,1
206,0.550724637681159,11.6885580336134,"RL",0,0,0,1,0
0,0.934782608695652,12.3327052964635,"RL",0,0,0,1,0
196,0.898550724637681,12.2209612580239,"RL",0,0,0,1,0
0,0.811594202898551,12.1415341243926,"RL",0,0,0,1,0
76,0.86231884057971,11.982929094216,"RL",0,0,0,1,0
145,0.963768115942029,12.2713452721464,"RL",0,0,0,1,0
0,0.963768115942029,12.0782392740203,"RL",0,0,0,1,0
84,0.971014492753623,12.1756134380455,"RL",0,0,0,1,0
0,0.420289855072464,11.3736633976367,"RM",0,0,0,0,1
14,0.963768115942029,12.1600287070288,"RL",0,0,0,1,0
0,0.753623188405797,12.5672374947418,"RL",0,0,0,1,0
0,0.72463768115942,11.6307085006266,"RL",0,0,0,1,0
324,0.63768115942029,12.0287386302473,"RL",0,0,0,1,0
338,0.978260869565217,12.5881906521085,"RL",0,0,0,1,0
0,0.5,11.5617156291397,"RL",0,0,0,1,0
281,0.72463768115942,11.6784399034478,"RM",0,0,0,0,1
0,0.318840579710145,11.982929094216,"RH",0,0,1,0,0
0,0.347826086956522,12.1909590077201,"RL",0,0,0,1,0
0,0.876811594202899,12.6443275764613,"RL",0,0,0,1,0
295,0.942028985507246,12.3458345879053,"RL",0,0,0,1,0
0,0.478260869565217,11.6931615152732,"RL",0,0,0,1,0
0,0.615942028985507,11.3385720778255,"RL",0,0,0,1,0
70,0.978260869565217,12.6619139609634,"RL",0,0,0,1,0
396,0.934782608695652,12.5672374947418,"RL",0,0,0,1,0
0,0.710144927536232,11.4824662574855,"RM",0,0,0,0,1
0,0.710144927536232,11.289781913656,"RM",0,0,0,0,1
67,0.615942028985507,11.9511803959014,"RL",0,0,0,1,0
252,0.681159420289855,12.0610468734799,"RL",0,0,0,1,0
135,0.963768115942029,12.1858699382127,"RL",0,0,0,1,0
99,0.855072463768116,12.4771679143776,"RL",0,0,0,1,0
0,0.789855072463768,12.5353763926728,"RL",0,0,0,1,0
0,0.601449275362319,11.8465364693104,"RL",0,0,0,1,0
0,0.884057971014493,11.8844890214027,"RL",0,0,0,1,0
75,0.63768115942029,11.6526874073454,"RL",0,0,0,1,0
0,0.536231884057971,11.3492293722994,"RL",0,0,0,1,0
0,0.978260869565217,12.0809911659083,"RL",0,0,0,1,0
0,0.978260869565217,12.2067773971344,"RL",0,0,0,1,0
272,0.666666666666667,12.0137007528827,"RL",0,0,0,1,0
145,0.615942028985507,11.8810347865346,"RL",0,0,0,1,0
210,0.942028985507246,12.4490188241406,"RL",0,0,0,1,0
160,0.753623188405797,12.1007121298723,"RL",0,0,0,1,0
240,0.963768115942029,12.1326951757254,"RL",0,0,0,1,0
0,0.884057971014493,12.4211840251471,"RL",0,0,0,1,0
154,0.985507246376812,12.7218858108072,"RL",0,0,0,1,0
480,0.434782608695652,12.3013828253345,"RL",0,0,0,1,0
0,0.934782608695652,12.2713921116508,"RL",0,0,0,1,0
0,0.456521739130435,11.3022044336546,"C (all)",1,0,0,0,0
0,0.202898550724638,11.4075649493124,"RM",0,0,0,0,1
0,0.384057971014493,11.6127707999399,"RM",0,0,0,0,1
200,0.681159420289855,11.9447078813958,"RL",0,0,0,1,0
0,0.898550724637681,12.7007688873663,"RL",0,0,0,1,0
0,0.876811594202899,12.0895388292742,"RL",0,0,0,1,0
360,0.666666666666667,12.0311238430656,"RL",0,0,0,1,0
0,0.731884057971015,11.9276806199855,"RM",0,0,0,0,1
0,0.557971014492754,11.8130300574206,"RL",0,0,0,1,0
120,0.608695652173913,11.8130300574206,"RL",0,0,0,1,0
0,0.695652173913043,11.9447078813958,"RL",0,0,0,1,0
0,0.550724637681159,11.4240942512636,"RL",0,0,0,1,0
140,0.760869565217391,11.979799201207,"RL",0,0,0,1,0
0,0.971014492753623,12.1756134380455,"RL",0,0,0,1,0
0,0.492753623188406,12.2991075114974,"RL",0,0,0,1,0
0,0.463768115942029,12.0435537160324,"RL",0,0,0,1,0
0,0.702898550724638,11.8407893270548,"RL",0,0,0,1,0
169,0.956521739130435,11.9569700550459,"RM",0,0,0,0,1
0,0.884057971014493,11.7440371859336,"RL",0,0,0,1,0
144,0.717391304347826,11.8844890214027,"RL",0,0,0,1,0
0,0.659420289855073,11.7981044072039,"RL",0,0,0,1,0
100,0.942028985507246,12.1652506510099,"RL",0,0,0,1,0
425,0.666666666666667,11.982929094216,"RL",0,0,0,1,0
0,0.891304347826087,12.1415341243926,"RL",0,0,0,1,0
0,0.869565217391304,11.8981878657609,"RL",0,0,0,1,0
0,0.731884057971015,11.3326019108389,"RM",0,0,0,0,1
0,0.963768115942029,12.4371843664936,"FV",0,1,0,0,0
50,0.956521739130435,11.8313791960888,"RM",0,0,0,0,1
0,0.963768115942029,12.1909590077201,"FV",0,1,0,0,0
0,0.565217391304348,11.4392789248019,"RL",0,0,0,1,0
212,0.920289855072464,11.982929094216,"FV",0,1,0,0,0
0,0.384057971014493,11.8240798936072,"RL",0,0,0,1,0
166,0.673913043478261,11.8913619006905,"RL",0,0,0,1,0
0,0.608695652173913,11.7675676833438,"RL",0,0,0,1,0
0,0.971014492753623,12.0806908119985,"RL",0,0,0,1,0
0,0.304347826086957,11.7519423654407,"RM",0,0,0,0,1
0,0.826086956521739,12.0435537160324,"RL",0,0,0,1,0
0,0.463768115942029,11.7597855429018,"RM",0,0,0,0,1
206,0.768115942028985,11.9640010843304,"RL",0,0,0,1,0
0,0.717391304347826,11.6910716503537,"RL",0,0,0,1,0
45,0.63768115942029,11.8130300574206,"RL",0,0,0,1,0
0,0.630434782608696,11.979799201207,"RL",0,0,0,1,0
304,0.710144927536232,11.5711943730942,"RM",0,0,0,0,1
362,0.884057971014493,12.6915804613119,"RL",0,0,0,1,0
0,0.855072463768116,12.1001564199386,"RL",0,0,0,1,0
0,0.971014492753623,12.5235258763151,"RL",0,0,0,1,0
0,0.927536231884058,12.106252310248,"RL",0,0,0,1,0
42,0.956521739130435,12.5425448821514,"RL",0,0,0,1,0
0,0.891304347826087,12.1441972418121,"RL",0,0,0,1,0
660,0.753623188405797,12.2307652581205,"RL",0,0,0,1,0
0,0.615942028985507,11.7745202026587,"RL",0,0,0,1,0
0,0.58695652173913,11.809319478024,"RL",0,0,0,1,0
0,0.594202898550725,11.6699292137799,"RL",0,0,0,1,0
328,0.978260869565217,12.6698066617623,"RL",0,0,0,1,0
0,0.942028985507246,12.1232343672212,"RL",0,0,0,1,0
0,0.688405797101449,11.7752897294377,"RL",0,0,0,1,0
0,0.623188405797101,11.8493977015914,"RL",0,0,0,1,0
0,0.630434782608696,11.80335376309,"RL",0,0,0,1,0
0,0.347826086956522,11.681824001432,"RM",0,0,0,0,1
196,0.963768115942029,12.2685778508816,"RL",0,0,0,1,0
0,0.608695652173913,11.6262541502772,"RL",0,0,0,1,0
0,0.543478260869565,11.6784399034478,"RL",0,0,0,1,0
170,0.869565217391304,12.0070117647319,"RL",0,0,0,1,0
0,0.601449275362319,11.6526874073454,"RL",0,0,0,1,0
130,0.978260869565217,12.0668105781967,"RL",0,0,0,1,0
0,0.956521739130435,12.4645833406817,"RL",0,0,0,1,0
0,0.956521739130435,12.2783933071098,"RL",0,0,0,1,0
180,0.782608695652174,11.8493977015914,"RM",0,0,0,0,1
0,0.405797101449275,11.8130300574206,"RL",0,0,0,1,0
0,0.86231884057971,11.4457167152768,"RL",0,0,0,1,0
0,0.0579710144927536,11.6741936125664,"RM",0,0,0,0,1
0,0.891304347826087,12.3863086958331,"RL",0,0,0,1,0
0,0.905797101449275,12.0376539939052,"RL",0,0,0,1,0
0,0.391304347826087,11.5327280922664,"RM",0,0,0,0,1
0,0.565217391304348,11.6868787720937,"RL",0,0,0,1,0
0,0.0217391304347826,11.4510500612521,"RL",0,0,0,1,0
0,0.760869565217391,12.1858699382127,"RL",0,0,0,1,0
0,0.347826086956522,11.8775685785581,"RL",0,0,0,1,0
0,0.572463768115942,11.8422292121128,"RL",0,0,0,1,0
44,0.753623188405797,12.1934938633233,"RL",0,0,0,1,0
340,0.971014492753623,12.9595385187621,"RL",0,0,0,1,0
0,0.630434782608696,11.289781913656,"RL",0,0,0,1,0
0,0.5,11.289781913656,"RL",0,0,0,1,0
0,0.405797101449275,11.9117015849276,"RM",0,0,0,0,1
85,0.818840579710145,12.1007121298723,"RL",0,0,0,1,0
0,0.5,12.0696800206246,"RL",0,0,0,1,0
0,0.391304347826087,11.6690741474602,"RM",0,0,0,0,1
0,0.347826086956522,11.870599909242,"RM",0,0,0,0,1
0,0.565217391304348,11.7280368445872,"RL",0,0,0,1,0
132,0.630434782608696,11.9177236840907,"RL",0,0,0,1,0
0,0.608695652173913,12.3458345879053,"RL",0,0,0,1,0
0,0.420289855072464,11.6994050319128,"RM",0,0,0,0,1
288,0.673913043478261,12.2150323869016,"RL",0,0,0,1,0
0,0.753623188405797,12.2922503417712,"RL",0,0,0,1,0
0,0.673913043478261,12.1001564199386,"RL",0,0,0,1,0
166,0.978260869565217,12.3458345879053,"RL",0,0,0,1,0
186,0.978260869565217,12.3678853256926,"RL",0,0,0,1,0
270,0.739130434782609,12.1281111040605,"RL",0,0,0,1,0
0,0.768115942028985,11.8913619006905,"RL",0,0,0,1,0
72,0.594202898550725,12.3194013308372,"RL",0,0,0,1,0
0,0.695652173913043,11.7675676833438,"RL",0,0,0,1,0
0,0.702898550724638,11.5987269436613,"RL",0,0,0,1,0
0,0.768115942028985,12.1756134380455,"RL",0,0,0,1,0
268,0.992753623188406,12.359523080243,"RL",0,0,0,1,0
72,0.985507246376812,12.410441041518,"RL",0,0,0,1,0
0,0.927536231884058,12.0610468734799,"RL",0,0,0,1,0
0,0.456521739130435,12.3673407931263,"RL",0,0,0,1,0
0,0.760869565217391,12.0494188354848,"RL",0,0,0,1,0
0,0.623188405797101,12.0015054797889,"RL",0,0,0,1,0
0,0.971014492753623,12.0546681913709,"FV",0,1,0,0,0
0,0.536231884057971,12.2085695257288,"RL",0,0,0,1,0
0,0.434782608695652,12.3842188309136,"RL",0,0,0,1,0
337,0.869565217391304,12.5602444592508,"RL",0,0,0,1,0
0,0.811594202898551,11.6910716503537,"RL",0,0,0,1,0
0,0.391304347826087,11.6526874073454,"RM",0,0,0,0,1
0,0.355072463768116,11.950535026405,"RL",0,0,0,1,0
0,0.594202898550725,11.4403547721354,"RL",0,0,0,1,0
0,0.855072463768116,12.4292161968444,"RL",0,0,0,1,0
186,0.985507246376812,12.8802918162046,"RM",0,0,0,0,1
0,0.347826086956522,11.6952470217642,"RL",0,0,0,1,0
226,0.659420289855073,12.1372583295298,"RL",0,0,0,1,0
0,0.376811594202899,11.5607627943844,"RL",0,0,0,1,0
0,0.202898550724638,11.4616321705827,"RL",0,0,0,1,0
0,0.884057971014493,12.4760997827432,"RL",0,0,0,1,0
95,0.942028985507246,12.1807548375459,"RL",0,0,0,1,0
0,0.920289855072464,12.1495022940418,"RL",0,0,0,1,0
149,0.644927536231884,12.0317192583854,"RL",0,0,0,1,0
456,0.920289855072464,12.0668105781967,"FV",0,1,0,0,0
0,0.384057971014493,11.7360690162844,"RM",0,0,0,0,1
425,0.920289855072464,12.0137007528827,"RM",0,0,0,0,1
143,0.702898550724638,11.9703503120091,"RL",0,0,0,1,0
0,0.963768115942029,12.0782392740203,"RL",0,0,0,1,0
0,0.971014492753623,12.2977854534534,"RL",0,0,0,1,0
0,0.318840579710145,11.8775685785581,"RM",0,0,0,0,1
0,0.934782608695652,12.0895388292742,"RL",0,0,0,1,0
51,0.659420289855073,11.9049675527463,"RL",0,0,0,1,0
0,0.710144927536232,11.6617764117026,"RL",0,0,0,1,0
0,0.91304347826087,12.1955171315907,"RL",0,0,0,1,0
0,0.384057971014493,11.6699292137799,"RM",0,0,0,0,1
171,0.927536231884058,12.2690474446916,"RL",0,0,0,1,0
0,0.746376811594203,11.9414558460094,"RL",0,0,0,1,0
234,0.855072463768116,12.5131896306206,"RL",0,0,0,1,0
0,0.681159420289855,11.580584113444,"RH",0,0,1,0,0
120,0.949275362318841,12.2060726455302,"RL",0,0,0,1,0
0,0.652173913043478,11.8493977015914,"RL",0,0,0,1,0
420,0.971014492753623,12.5776362019627,"RL",0,0,0,1,0
0,0.869565217391304,12.1495022940418,"RL",0,0,0,1,0
0,0.840579710144927,12.0076217068063,"RL",0,0,0,1,0
0,0.5,11.6351430976945,"RL",0,0,0,1,0
0,0.673913043478261,11.8844890214027,"RL",0,0,0,1,0
0,0.652173913043478,11.809319478024,"RL",0,0,0,1,0
0,0.681159420289855,11.7360690162844,"RL",0,0,0,1,0
0,0.768115942028985,11.6262541502772,"RM",0,0,0,0,1
72,0.992753623188406,12.343466568969,"FV",0,1,0,0,0
0,0.543478260869565,11.2960124634067,"RM",0,0,0,0,1
236,0.717391304347826,11.4240942512636,"RM",0,0,0,0,1
0,0.666666666666667,11.6526874073454,"RL",0,0,0,1,0
0,0.695652173913043,11.805595078933,"RL",0,0,0,1,0
320,0.557971014492754,11.870599909242,"RL",0,0,0,1,0
44,0.572463768115942,11.8342840637814,"RL",0,0,0,1,0
0,0.956521739130435,12.1226910365911,"RL",0,0,0,1,0
63,0.623188405797101,11.8844890214027,"RL",0,0,0,1,0
74,0.978260869565217,12.273731294004,"RL",0,0,0,1,0
300,0.673913043478261,11.8981878657609,"RL",0,0,0,1,0
766,0.985507246376812,12.8139178962537,"RL",0,0,0,1,0
0,0.63768115942029,11.7519423654407,"RL",0,0,0,1,0
1,0.760869565217391,12.1547793511426,"RL",0,0,0,1,0
120,0.652173913043478,11.7943379244084,"RL",0,0,0,1,0
0,0.652173913043478,11.5307653830986,"RL",0,0,0,1,0
180,0.630434782608696,11.8635823365834,"RL",0,0,0,1,0
0,0.282608695652174,11.7752897294377,"RH",0,0,1,0,0
0,0.304347826086957,11.8414159318498,"RL",0,0,0,1,0
106,0.949275362318841,12.0753943218881,"RL",0,0,0,1,0
0,0.956521739130435,12.1807548375459,"RL",0,0,0,1,0
0,0.963768115942029,11.8670972786908,"RL",0,0,0,1,0
32,0.971014492753623,12.4908755772311,"RL",0,0,0,1,0
252,0.949275362318841,12.3234111379474,"RL",0,0,0,1,0
0,0.978260869565217,12.4225057319529,"RL",0,0,0,1,0
81,0.739130434782609,12.0435537160324,"RL",0,0,0,1,0
0,0.41304347826087,12.3458345879053,"RL",0,0,0,1,0
74,0.811594202898551,12.0895388292742,"RL",0,0,0,1,0
0,0.963768115942029,12.136186518066,"FV",0,1,0,0,0
335,0.753623188405797,12.04296530766,"RL",0,0,0,1,0
0,0.326086956521739,11.7714361601217,"RM",0,0,0,0,1
0,0.565217391304348,11.6868787720937,"RL",0,0,0,1,0
0,0.695652173913043,12.4049235042753,"RL",0,0,0,1,0
163,0.949275362318841,12.0537952100846,"RL",0,0,0,1,0
0,0.695652173913043,11.7752897294377,"RL",0,0,0,1,0
0,0.739130434782609,12.5913350463208,"RL",0,0,0,1,0
92,0.949275362318841,12.0161220615717,"RL",0,0,0,1,0
0,0.427536231884058,11.7558716435806,"RM",0,0,0,0,1
554,0.884057971014493,12.6165252951494,"RL",0,0,0,1,0
0,0.36231884057971,11.5119249646366,"RL",0,0,0,1,0
182,0.963768115942029,12.1547793511426,"RL",0,0,0,1,0
0,0.702898550724638,11.9250351157971,"RL",0,0,0,1,0
0,0.920289855072464,12.106252310248,"RL",0,0,0,1,0
0,0.608695652173913,11.7667921889273,"RL",0,0,0,1,0
0,0.615942028985507,11.9922604216448,"RL",0,0,0,1,0
0,0.340579710144928,12.1034860567551,"RL",0,0,0,1,0
0,0.91304347826087,12.106252310248,"RH",0,0,1,0,0
218,0.920289855072464,12.1221474105924,"FV",0,1,0,0,0
0,0.27536231884058,11.7117763237154,"RM",0,0,0,0,1
0,0.985507246376812,12.8439713518596,"RL",0,0,0,1,0
632,0.456521739130435,12.8505546541088,"RL",0,0,0,1,0
180,0.623188405797101,11.8775685785581,"RL",0,0,0,1,0
0,0.77536231884058,12.4684369099977,"RL",0,0,0,1,0
0,0.695652173913043,12.13215696258,"RL",0,0,0,1,0
114,0.673913043478261,11.8277362048103,"RL",0,0,0,1,0
84,0.630434782608696,12.083905011556,"RL",0,0,0,1,0
0,0.27536231884058,11.8422292121128,"RL",0,0,0,1,0
567,0.550724637681159,11.8277362048103,"RL",0,0,0,1,0
0,0.72463768115942,11.9953516142145,"RL",0,0,0,1,0
359,0.688405797101449,12.1955171315907,"RL",0,0,0,1,0
0,0.347826086956522,11.1331281036106,"C (all)",1,0,0,0,0
110,0.942028985507246,12.3327052964635,"RL",0,0,0,1,0
54,0.855072463768116,12.1007121298723,"RL",0,0,0,1,0
0,0.760869565217391,11.9217183631711,"RL",0,0,0,1,0
0,0.717391304347826,11.8422292121128,"RL",0,0,0,1,0
0,0.340579710144928,12.0376539939052,"RL",0,0,0,1,0
0,0.485507246376812,11.7943379244084,"RM",0,0,0,0,1
451,0.659420289855073,11.870599909242,"RL",0,0,0,1,0
621,0.666666666666667,12.1547793511426,"RL",0,0,0,1,0
0,0.927536231884058,12.5353763926728,"RL",0,0,0,1,0
788,0.971014492753623,12.5461099483159,"RL",0,0,0,1,0
86,0.666666666666667,12.1034860567551,"RL",0,0,0,1,0
268,0.72463768115942,11.6910716503537,"RM",0,0,0,0,1
0,0.144927536231884,11.5852461265499,"RM",0,0,0,0,1
0,0.753623188405797,12.0008917945901,"RL",0,0,0,1,0
0,0.601449275362319,11.6526874073454,"RL",0,0,0,1,0
168,0.695652173913043,11.8386256046095,"RL",0,0,0,1,0
148,0.659420289855073,11.9511803959014,"RL",0,0,0,1,0
82,0.963768115942029,11.8493977015914,"RM",0,0,0,0,1
796,0.985507246376812,11.982929094216,"RL",0,0,0,1,0
0,0.630434782608696,11.9447078813958,"RL",0,0,0,1,0
344,0.920289855072464,12.3238556811866,"RL",0,0,0,1,0
0,0.507246376811594,12.0867258878976,"RL",0,0,0,1,0
391,0.884057971014493,12.5776362019627,"RL",0,0,0,1,0
228,0.963768115942029,12.3544926506484,"RL",0,0,0,1,0
117,0.956521739130435,11.7752897294377,"RM",0,0,0,0,1
300,0.971014492753623,12.6915804613119,"RL",0,0,0,1,0
94,0.963768115942029,12.2184951655287,"RL",0,0,0,1,0
0,0.884057971014493,11.8350089641393,"RL",0,0,0,1,0
0,0.550724637681159,11.8981878657609,"RM",0,0,0,0,1
88,0.86231884057971,12.096257779523,"RL",0,0,0,1,0
0,0.630434782608696,12.7218858108072,"RL",0,0,0,1,0
80,0.963768115942029,12.2209612580239,"RL",0,0,0,1,0
336,0.855072463768116,12.618182296357,"RL",0,0,0,1,0
165,0.920289855072464,12.7164021462475,"RL",0,0,0,1,0
0,0.594202898550725,11.6868787720937,"RL",0,0,0,1,0
0,0.702898550724638,12.2399908637336,"RL",0,0,0,1,0
270,0.985507246376812,12.5964004268844,"RL",0,0,0,1,0
0,0.971014492753623,12.2496109475447,"FV",0,1,0,0,0
178,0.934782608695652,12.5245263766487,"RL",0,0,0,1,0
132,0.594202898550725,11.6172854802945,"RL",0,0,0,1,0
0,0.615942028985507,11.9608112889623,"RL",0,0,0,1,0
0,0.557971014492754,11.1913418408428,"RL",0,0,0,1,0
0,0.869565217391304,12.1547793511426,"RL",0,0,0,1,0
0,0.492753623188406,11.3205535723228,"RL",0,0,0,1,0
428,0.971014492753623,11.8981878657609,"RL",0,0,0,1,0
0,0.427536231884058,11.2772031314492,"RH",0,0,1,0,0
0,0.797101449275362,11.7791285057449,"RL",0,0,0,1,0
0,0.347826086956522,12.4529327234617,"RM",0,0,0,0,1
0,0.91304347826087,12.0810761553555,"RL",0,0,0,1,0
410,0.971014492753623,12.3327052964635,"RL",0,0,0,1,0
0,0.753623188405797,11.7943379244084,"RL",0,0,0,1,0
0,0.478260869565217,11.5129254649702,"RL",0,0,0,1,0
0,0.478260869565217,11.740061037554,"RM",0,0,0,0,1
312,0.710144927536232,11.7360690162844,"RM",0,0,0,0,1
360,0.760869565217391,12.0311238430656,"RL",0,0,0,1,0
564,0.731884057971015,11.8130300574206,"RL",0,0,0,1,0
0,0.942028985507246,12.2060726455302,"RL",0,0,0,1,0
0,0.72463768115942,11.7636841833174,"RL",0,0,0,1,0
0,0.717391304347826,11.7199396343546,"RL",0,0,0,1,0
